tender_id,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,n_rules_triggered,rule_score,rule_reasons
T02644,False,False,False,False,False,False,0,0,
T02645,False,False,False,False,False,False,0,0,
T02646,False,False,False,False,False,False,0,0,
T02647,False,False,False,False,False,False,0,0,
T02648,False,False,False,False,False,False,0,0,
T02649,False,False,False,False,False,False,0,0,
T02650,False,False,True,False,False,False,1,1,"$112,480 awarded via limited_tender with only 2 bidder(s)"
T02651,False,False,False,False,False,False,0,0,
T02652,False,False,True,False,False,False,1,1,"$64,702 awarded via single_source with only 1 bidder(s)"
T02653,False,False,False,False,False,False,0,0,
T02654,False,False,False,False,False,False,0,0,
T02655,False,False,False,False,False,False,0,0,
T02656,False,False,False,False,False,False,0,0,
T02657,False,False,False,False,False,False,0,0,
T02658,False,False,False,False,False,False,0,0,
T02659,False,False,False,False,False,False,0,0,
T02660,False,False,False,False,False,False,0,0,
T02661,False,False,False,False,False,False,0,0,
T02662,False,False,False,False,False,False,0,0,
T02663,False,False,False,False,False,False,0,0,
T02664,False,False,False,False,False,False,0,0,
T02665,False,False,False,False,False,False,0,0,
T02666,False,False,False,False,False,False,0,0,
T02667,False,False,False,False,False,False,0,0,
T02668,False,False,False,False,False,False,0,0,
T02669,False,False,False,False,True,False,1,1,Vendor V0176 gets 57% of all its work from buyer E0000 alone
T02670,False,False,False,False,False,False,0,0,
T02671,False,False,False,False,False,False,0,0,
T02672,False,False,False,False,False,False,0,0,
T02673,False,False,False,False,False,False,0,0,
T02674,False,False,False,False,False,False,0,0,
T02675,False,False,False,False,False,False,0,0,
T02676,False,False,False,False,False,False,0,0,
T02677,False,False,False,False,False,False,0,0,
T02678,False,False,False,False,False,False,0,0,
T02679,False,False,False,False,False,False,0,0,
T02680,False,False,False,False,False,False,0,0,
T02681,False,False,False,False,True,False,1,1,Vendor V0156 gets 64% of all its work from buyer E0055 alone
T02682,False,False,False,False,False,False,0,0,
T02683,False,False,False,False,False,False,0,0,
T02684,False,False,False,False,False,False,0,0,
T02685,False,False,False,False,False,False,0,0,
T02686,False,False,False,False,False,False,0,0,
T02687,False,False,False,False,False,False,0,0,
T02688,False,False,True,False,False,False,1,1,"$50,811 awarded via single_source with only 1 bidder(s)"
T02689,False,False,False,False,False,False,0,0,
T02690,False,False,False,False,False,False,0,0,
T02691,False,False,False,False,False,False,0,0,
T02692,False,False,True,False,False,False,1,1,"$63,513 awarded via limited_tender with only 2 bidder(s)"
T02693,False,False,False,False,False,False,0,0,
T02694,False,False,False,False,False,False,0,0,
T02695,False,False,False,False,False,False,0,0,
T02696,False,False,False,False,False,False,0,0,
T02697,False,False,False,False,False,False,0,0,
T02698,False,False,False,False,False,False,0,0,
T02699,False,False,False,False,False,False,0,0,
T02700,False,False,False,False,False,False,0,0,
T02701,False,False,False,True,False,False,1,1,"$24,000 is a round number sitting within 15% of the $25,000 limit"
T02702,False,False,False,False,False,False,0,0,
T02703,False,False,True,False,False,False,1,1,"$64,714 awarded via single_source with only 1 bidder(s)"
T02704,False,False,False,False,False,False,0,0,
T02705,False,False,False,False,False,False,0,0,
T02706,False,False,False,False,False,False,0,0,
T02707,False,False,False,False,False,False,0,0,
T02708,False,False,False,False,False,False,0,0,
T02709,False,False,True,False,False,False,1,1,"$1,475,733 awarded via limited_tender with only 2 bidder(s)"
T02710,False,False,False,False,False,False,0,0,
T02711,False,False,False,False,False,False,0,0,
T02712,False,False,False,False,False,False,0,0,
T02713,False,False,False,False,False,False,0,0,
T02714,False,False,False,False,False,False,0,0,
T02715,False,False,False,False,False,False,0,0,
T02716,False,False,False,False,False,False,0,0,
T02717,False,False,True,False,False,False,1,1,"$308,644 awarded via limited_tender with only 2 bidder(s)"
T02718,False,False,False,False,False,False,0,0,
T02719,False,False,False,False,False,False,0,0,
T02720,False,False,False,False,False,False,0,0,
T02721,False,False,False,False,False,False,0,0,
T02722,False,False,False,False,False,False,0,0,
T02723,False,False,False,False,False,False,0,0,
T02724,False,False,False,False,False,False,0,0,
T02725,False,False,False,False,False,False,0,0,
T02726,False,False,False,False,False,False,0,0,
T02728,False,False,False,False,False,False,0,0,
T02729,False,False,False,False,False,False,0,0,
T02730,False,False,False,False,False,False,0,0,
T02731,False,False,False,False,False,False,0,0,
T02732,False,False,False,False,False,False,0,0,
T02733,False,False,False,False,False,False,0,0,
T02734,False,False,False,False,False,False,0,0,
T02735,False,False,False,False,False,False,0,0,
T02736,False,False,False,False,False,False,0,0,
T02737,False,False,False,False,False,False,0,0,
T02738,False,False,False,False,False,False,0,0,
T02739,False,False,False,False,False,False,0,0,
T02740,False,False,False,False,False,False,0,0,
T02741,False,False,False,False,False,False,0,0,
T02742,False,False,False,False,False,False,0,0,
T02743,False,False,False,False,False,False,0,0,
T02744,False,False,False,False,False,False,0,0,
T02745,False,False,False,False,False,False,0,0,
T02746,False,False,False,False,False,False,0,0,
T02747,False,False,False,False,False,False,0,0,
T02748,False,False,False,False,False,False,0,0,
T02749,False,False,False,False,False,False,0,0,
T02750,False,False,False,False,False,False,0,0,
T02751,False,False,False,False,False,False,0,0,
T02752,False,False,False,False,False,False,0,0,
T02753,False,False,False,False,False,False,0,0,
T02754,False,False,False,False,False,False,0,0,
T02755,False,False,False,False,False,False,0,0,
T02756,False,False,True,False,False,False,1,1,"$97,096 awarded via limited_tender with only 2 bidder(s)"
T02757,False,False,False,False,False,False,0,0,
T02758,False,False,False,False,False,False,0,0,
T02759,False,False,False,False,False,False,0,0,
T02760,False,False,False,False,False,False,0,0,
T02762,False,False,False,False,False,False,0,0,
T02763,False,False,False,False,False,False,0,0,
T02764,False,False,False,False,False,False,0,0,
T02765,False,False,False,False,False,False,0,0,
T02766,False,False,False,False,False,False,0,0,
T02767,False,False,False,False,False,False,0,0,
T02768,False,False,False,False,False,False,0,0,
T02769,False,False,False,False,False,False,0,0,
T02770,False,False,False,False,False,False,0,0,
T02771,False,False,False,False,False,False,0,0,
T02772,False,False,False,False,False,False,0,0,
T02773,False,False,False,False,False,False,0,0,
T02774,False,False,False,False,False,False,0,0,
T02775,False,False,False,False,False,False,0,0,
T02776,False,False,False,False,False,False,0,0,
T02777,False,False,False,False,False,False,0,0,
T02778,False,False,False,False,False,False,0,0,
T02779,False,False,True,False,False,False,1,1,"$61,505 awarded via single_source with only 1 bidder(s)"
T02780,False,False,False,False,False,False,0,0,
T02781,False,False,False,False,False,False,0,0,
T02782,False,False,False,False,False,False,0,0,
T02783,False,False,False,False,False,False,0,0,
T02784,False,False,False,False,False,False,0,0,
T02785,False,False,False,False,False,False,0,0,
T02786,False,False,False,False,False,False,0,0,
T02787,False,False,False,False,False,False,0,0,
T02788,False,False,False,False,False,False,0,0,
T02789,False,False,False,False,False,False,0,0,
T02790,False,False,False,False,False,False,0,0,
T02791,False,False,False,False,False,False,0,0,
T02792,False,False,False,False,False,False,0,0,
T02793,False,False,False,False,False,False,0,0,
T02794,False,False,False,False,False,False,0,0,
T02795,False,False,False,False,False,False,0,0,
T02796,False,False,True,False,False,False,1,1,"$148,780 awarded via single_source with only 1 bidder(s)"
T02797,False,False,False,False,False,False,0,0,
T02798,False,False,False,False,False,False,0,0,
T02799,False,False,False,False,False,False,0,0,
T02800,False,False,False,False,False,False,0,0,
T02801,False,False,False,False,False,False,0,0,
T02802,False,False,False,False,False,False,0,0,
T02803,False,False,False,False,False,False,0,0,
T02804,False,False,False,False,False,False,0,0,
T02805,False,False,False,False,False,False,0,0,
T02806,False,False,False,False,False,False,0,0,
T02807,False,False,False,False,False,False,0,0,
T02808,False,False,False,False,False,False,0,0,
T02809,False,False,False,False,False,False,0,0,
T02810,False,False,False,False,False,False,0,0,
T02811,False,False,False,False,False,False,0,0,
T02812,False,False,False,False,False,False,0,0,
T02813,False,False,False,False,False,False,0,0,
T02814,False,False,False,False,False,False,0,0,
T02815,False,False,False,False,False,False,0,0,
T02816,False,False,False,False,False,False,0,0,
T02817,False,False,False,False,False,False,0,0,
T02818,False,False,False,False,False,False,0,0,
T02820,False,False,False,False,False,False,0,0,
T02821,False,False,True,False,False,False,1,1,"$52,411 awarded via limited_tender with only 2 bidder(s)"
T02822,False,False,False,False,False,False,0,0,
T02823,False,False,False,False,False,False,0,0,
T02824,False,False,False,False,False,False,0,0,
T02825,False,False,False,False,False,False,0,0,
T02826,False,False,False,False,False,False,0,0,
T02827,False,False,False,False,False,False,0,0,
T02828,False,False,False,False,False,False,0,0,
T02829,False,False,False,False,False,False,0,0,
T02830,False,False,False,False,False,False,0,0,
T02831,False,False,False,False,False,False,0,0,
T02832,False,False,False,False,False,False,0,0,
T02833,False,False,False,False,False,False,0,0,
T02834,False,False,False,False,False,False,0,0,
T02835,False,False,False,False,False,False,0,0,
T02836,False,False,False,False,False,False,0,0,
T02837,False,False,False,False,False,False,0,0,
T02838,False,False,False,False,False,False,0,0,
T02839,False,False,False,False,False,False,0,0,
T02840,False,False,False,False,False,False,0,0,
T02841,False,False,False,False,False,False,0,0,
T02842,False,False,False,False,False,False,0,0,
T02843,False,False,False,False,False,False,0,0,
T02844,False,False,False,False,False,False,0,0,
T02845,False,False,False,False,False,False,0,0,
T02846,False,False,False,False,False,False,0,0,
T02847,False,False,False,False,False,False,0,0,
T02848,False,False,False,False,False,False,0,0,
T02849,False,False,False,False,False,False,0,0,
T02850,False,False,False,False,False,False,0,0,
T02851,False,False,False,False,False,False,0,0,
T02852,False,False,False,False,False,False,0,0,
T02853,False,False,False,False,False,False,0,0,
T02854,False,False,False,False,False,False,0,0,
T02855,False,False,False,False,False,False,0,0,
T02856,False,False,False,False,False,False,0,0,
T02857,False,False,False,False,False,False,0,0,
T02858,False,False,False,False,False,False,0,0,
T02859,False,False,False,False,False,False,0,0,
T02860,False,False,False,False,False,False,0,0,
T02861,False,False,False,False,False,False,0,0,
T02862,False,False,False,False,False,False,0,0,
T02863,False,False,False,False,False,False,0,0,
T02864,False,False,False,False,False,False,0,0,
T02865,False,False,False,False,False,False,0,0,
T02866,False,False,False,False,False,False,0,0,
T02867,False,False,False,False,False,False,0,0,
T02868,False,False,False,False,False,False,0,0,
T02869,False,False,False,False,False,False,0,0,
T02870,False,False,False,False,False,False,0,0,
T02871,False,False,False,False,False,False,0,0,
T02872,False,False,False,False,False,False,0,0,
T02873,False,False,False,False,False,False,0,0,
T02874,False,False,False,False,False,False,0,0,
T02875,False,False,False,False,False,False,0,0,
T02876,False,False,False,False,False,False,0,0,
T02877,False,False,False,False,False,False,0,0,
T02878,False,False,False,False,False,False,0,0,
T02879,False,False,False,False,False,False,0,0,
T02880,False,False,False,False,False,False,0,0,
T02881,False,False,False,False,False,False,0,0,
T02882,False,False,False,False,False,False,0,0,
T02883,False,False,False,False,False,False,0,0,
T02884,False,False,False,False,False,False,0,0,
T02885,False,False,False,False,False,False,0,0,
T02886,False,False,False,False,False,False,0,0,
T02887,False,False,False,False,False,False,0,0,
T02888,False,False,False,False,False,False,0,0,
T02889,False,False,False,False,False,False,0,0,
T02890,False,False,False,False,False,False,0,0,
T02891,False,False,False,False,False,False,0,0,
T02892,False,False,False,False,False,False,0,0,
T02893,False,False,False,False,False,False,0,0,
T02894,False,False,False,False,False,False,0,0,
T02895,False,False,False,False,False,False,0,0,
T02896,False,False,False,False,False,False,0,0,
T02897,False,False,False,False,False,False,0,0,
T02898,False,False,False,False,False,False,0,0,
T02899,False,False,False,False,False,False,0,0,
T02900,False,False,False,False,False,False,0,0,
T02901,False,False,False,False,False,False,0,0,
T02902,False,False,False,False,False,False,0,0,
T02903,False,False,False,False,False,False,0,0,
T02904,False,False,False,False,False,False,0,0,
T02905,False,False,False,False,False,False,0,0,
T02906,False,False,False,False,False,False,0,0,
T02907,False,False,False,False,False,False,0,0,
T02908,False,False,False,False,False,False,0,0,
T02909,False,True,False,False,False,False,1,1,"Same vendor billed $135,713 twice, 26 days apart (invoices INV01366 / INV02909)"
T02910,False,False,False,False,False,False,0,0,
T02911,False,False,True,False,False,False,1,1,"$50,875 awarded via single_source with only 1 bidder(s)"
T02912,False,False,False,False,False,False,0,0,
T02913,False,False,False,False,False,False,0,0,
T02914,False,False,False,False,False,False,0,0,
T02915,False,False,False,False,False,False,0,0,
T02916,False,False,False,False,False,False,0,0,
T02917,False,False,False,False,False,False,0,0,
T02918,False,False,False,False,False,False,0,0,
T02919,False,False,False,False,False,False,0,0,
T02920,False,False,True,False,False,False,1,1,"$58,524 awarded via limited_tender with only 2 bidder(s)"
T02921,False,False,False,False,False,False,0,0,
T02922,False,False,False,False,False,False,0,0,
T02923,False,False,False,False,False,False,0,0,
T02924,False,False,False,False,False,False,0,0,
T02925,False,False,False,False,False,False,0,0,
T02926,False,False,False,False,False,False,0,0,
T02927,False,False,False,False,False,False,0,0,
T02929,False,False,False,False,False,False,0,0,
T02930,False,False,False,False,False,False,0,0,
T02931,False,False,False,False,False,False,0,0,
T02932,False,False,False,False,False,False,0,0,
T02933,False,False,False,False,False,False,0,0,
T02934,False,False,False,False,False,False,0,0,
T02935,False,False,False,False,False,False,0,0,
T02936,False,False,False,False,False,False,0,0,
T02937,False,False,False,False,False,False,0,0,
T02938,False,False,False,False,False,False,0,0,
T02939,False,False,False,False,False,False,0,0,
T02940,False,False,False,False,False,False,0,0,
T02941,False,False,False,False,False,False,0,0,
T02942,False,False,False,False,False,False,0,0,
T02943,False,False,False,False,False,False,0,0,
T02944,False,False,False,False,False,False,0,0,
T02945,False,False,False,False,False,False,0,0,
T02946,False,False,False,False,False,False,0,0,
T02947,False,False,False,False,False,False,0,0,
T02948,False,False,False,False,False,False,0,0,
T02949,False,False,False,False,False,False,0,0,
T02950,False,False,False,False,False,False,0,0,
T02951,False,False,False,False,False,False,0,0,
T02952,False,False,False,False,False,False,0,0,
T02953,False,False,False,False,False,False,0,0,
T02954,False,False,False,False,False,False,0,0,
T02955,False,False,False,False,False,False,0,0,
T02956,False,False,False,False,False,False,0,0,
T02957,False,False,False,False,False,False,0,0,
T02958,False,False,False,False,False,False,0,0,
T02959,False,False,True,False,False,False,1,1,"$66,572 awarded via single_source with only 1 bidder(s)"
T02960,False,False,False,False,False,False,0,0,
T02961,False,False,False,False,False,False,0,0,
T02962,False,False,False,False,False,False,0,0,
T02963,False,False,False,False,False,False,0,0,
T02964,False,False,False,False,False,False,0,0,
T02965,False,False,False,False,False,False,0,0,
T02966,False,False,False,False,False,False,0,0,
T02967,False,False,False,False,False,False,0,0,
T02968,False,False,False,False,False,False,0,0,
T02969,False,False,True,False,False,False,1,1,"$51,000 awarded via limited_tender with only 2 bidder(s)"
T02970,False,False,False,False,False,False,0,0,
T02971,False,False,False,False,False,False,0,0,
T02972,False,False,False,False,False,False,0,0,
T02973,False,False,False,False,False,False,0,0,
T02974,False,False,False,False,False,False,0,0,
T02975,False,False,False,False,False,False,0,0,
T02976,False,False,False,False,False,False,0,0,
T02977,False,False,False,False,False,False,0,0,
T02978,False,False,False,False,False,False,0,0,
T02979,False,False,True,False,False,False,1,1,"$294,312 awarded via limited_tender with only 2 bidder(s)"
T02980,False,False,False,False,False,False,0,0,
T02981,False,False,False,False,False,False,0,0,
T02982,False,False,False,False,False,False,0,0,
T02983,False,False,False,False,False,False,0,0,
T02984,False,False,False,False,False,False,0,0,
T02985,False,False,False,False,False,False,0,0,
T02986,False,False,False,False,False,False,0,0,
T02987,False,False,False,False,False,False,0,0,
T02988,False,False,False,True,False,False,1,1,"$88,000 is a round number sitting within 15% of the $100,000 limit"
T02989,False,False,False,False,False,False,0,0,
T02990,False,False,False,False,False,False,0,0,
T02991,False,False,False,False,False,False,0,0,
T02992,False,False,False,False,False,False,0,0,
T02993,False,False,False,False,False,False,0,0,
T02994,False,False,False,False,False,False,0,0,
T02995,False,False,False,False,False,False,0,0,
T02996,False,False,False,True,False,False,1,1,"$88,000 is a round number sitting within 15% of the $100,000 limit"
T02997,False,False,False,False,False,False,0,0,
T02998,False,False,False,False,False,False,0,0,
T02999,False,False,False,False,False,False,0,0,
T00860-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,744"
T00860-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,744"
T00860-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,744"
T00458-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,231"
T00458-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,231"
T00458-S2,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,231 | Same vendor billed $24,117 twice, 0 days apart (invoices INV00458-S0 / INV00458-S2)"
T00872-S0,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863"
T00872-S1,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863"
T00872-S2,True,True,False,False,False,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863 | Same vendor billed $22,288 twice, 0 days apart (invoices INV00872-S1 / INV00872-S2)"
T00872-S3,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863"
T00872-S4,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863"
T00872-S5,True,True,False,False,False,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $135,863 | Same vendor billed $23,303 twice, 0 days apart (invoices INV00872-S0 / INV00872-S5)"
T00832-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,975"
T00832-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,975"
T00036-S0,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,107 | Same vendor billed $22,512 twice, 0 days apart (invoices INV00036-S2 / INV00036-S0)"
T00036-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,107"
T00036-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,107"
T01336-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,777"
T01336-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,777"
T01336-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,777"
T02346-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,670"
T02346-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,670"
T02346-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,670"
T00502-S0,True,False,False,False,True,False,2,2,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,979 | Vendor V0170 gets 44% of all its work from buyer E0036 alone"
T00502-S1,True,False,False,False,True,False,2,2,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,979 | Vendor V0170 gets 44% of all its work from buyer E0036 alone"
T02108-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,156"
T02108-S1,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,156 | Same vendor billed $23,528 twice, 0 days apart (invoices INV02108-S0 / INV02108-S1)"
T02108-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,156"
T02468-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,757"
T02468-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,757"
T02468-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,757"
T01960-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $43,556"
T01960-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $43,556"
T02928-S0,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484"
T02928-S1,True,True,False,False,False,False,2,2,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484 | Same vendor billed $22,242 twice, 0 days apart (invoices INV02928-S0 / INV02928-S1)"
T02928-S2,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484"
T02928-S3,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484"
T02928-S4,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484"
T02928-S5,True,False,False,False,False,False,1,1,"6 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $136,484"
T00716-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,960"
T00716-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,960"
T00716-S2,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $71,960 | Same vendor billed $24,193 twice, 0 days apart (invoices INV00716-S0 / INV00716-S2)"
T00351-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $45,461"
T00351-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $45,461"
T02727-S0,True,False,True,False,False,False,2,2,"4 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,825,472 | $449,361 awarded via limited_tender with only 1 bidder(s)"
T02727-S1,True,False,True,False,False,False,2,2,"4 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,825,472 | $442,365 awarded via limited_tender with only 1 bidder(s)"
T02727-S2,True,False,True,False,False,False,2,2,"4 POs to the same vendor within 14 days, each under the $500,000 approval limit, summing to $1,825,472 | $483,462 awarded via limited_tender with only 2 bidder(s)"
T02454-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,385"
T02454-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,385"
T02454-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $69,385"
T00497-S0,True,False,True,False,False,False,2,2,"2 POs to the same vendor within 14 days, each under the $100,000 approval limit, summing to $183,579 | $90,910 awarded via limited_tender with only 1 bidder(s)"
T00497-S1,True,False,True,False,False,False,2,2,"2 POs to the same vendor within 14 days, each under the $100,000 approval limit, summing to $183,579 | $92,669 awarded via limited_tender with only 2 bidder(s)"
T02761-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,529"
T02761-S1,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,529 | Same vendor billed $21,335 twice, 0 days apart (invoices INV02761-S2 / INV02761-S1)"
T02761-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $66,529"
T00233-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,481"
T00233-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,481"
T02819-S0,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,939"
T02819-S1,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,939"
T02819-S2,True,True,False,False,False,False,2,2,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,939 | Same vendor billed $22,112 twice, 0 days apart (invoices INV02819-S0 / INV02819-S2)"
T02819-S3,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,939"
T02819-S4,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,939"
T02557-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,712"
T02557-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,712"
T02557-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $70,712"
T01901-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,994"
T01901-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,994"
T01901-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,994"
T00415-S0,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,663"
T00415-S1,True,False,False,False,False,False,1,1,"2 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $44,663"
T00093-S0,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,296"
T00093-S1,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,296"
T00093-S2,True,False,False,False,False,False,1,1,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $68,296"
T00527-S0,True,False,True,False,False,False,2,2,"2 POs to the same vendor within 14 days, each under the $100,000 approval limit, summing to $181,857 | $93,857 awarded via limited_tender with only 1 bidder(s)"
T00527-S1,True,False,True,True,False,False,3,3,"2 POs to the same vendor within 14 days, each under the $100,000 approval limit, summing to $181,857 | $88,000 awarded via limited_tender with only 2 bidder(s) | $88,000 is a round number sitting within 15% of the $100,000 limit"
T01256-S0,True,True,False,False,False,False,2,2,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,255 | Same vendor billed $21,593 twice, 0 days apart (invoices INV01256-S3 / INV01256-S0)"
T01256-S1,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,255"
T01256-S2,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,255"
T01256-S3,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,255"
T01256-S4,True,False,False,False,False,False,1,1,"5 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $112,255"
T02023-S0,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,271 | Same vendor billed $22,581 twice, 0 days apart (invoices INV02023-S2 / INV02023-S0)"
T02023-S1,True,True,False,False,False,False,2,2,"3 POs to the same vendor within 14 days, each under the $25,000 approval limit, summing to $67,271 | Same vendor billed $22,431 twice, 0 days apart (invoices INV02023-S0 / INV02023-S1)"
