bid_id,tender_id,vendor_id,bid_amount,is_winner
T02741-B3,T02741,V0113,38144.66,True
T02742-B0,T02742,V0222,30118.43,False
T02742-B1,T02742,V0250,26301.11,False
T02742-B2,T02742,V0254,25341.05,True
T02743-B0,T02743,V0270,206201.22,False
T02743-B1,T02743,V0128,188813.13,False
T02743-B2,T02743,V0268,170734.09,False
T02743-B3,T02743,V0130,212609.71,False
T02743-B4,T02743,V0102,187922.55,False
T02743-B5,T02743,V0222,178196.73,False
T02743-B6,T02743,V0281,157874.79,True
T02744-B0,T02744,V0015,37794.66,True
T02744-B1,T02744,V0161,39859.66,False
T02745-B0,T02745,V0035,47789.71,False
T02745-B1,T02745,V0227,47544.56,True
T02746-B0,T02746,V0033,21093.19,False
T02746-B1,T02746,V0232,20241.4,True
T02746-B2,T02746,V0246,21099.75,False
T02747-B0,T02747,V0190,57089.8,False
T02747-B1,T02747,V0208,50482.3,False
T02747-B2,T02747,V0179,56483.34,False
T02747-B3,T02747,V0244,45682.43,True
T02747-B4,T02747,V0098,58909.94,False
T02748-B0,T02748,V0071,2820.51,True
T02748-B1,T02748,V0187,3725.31,False
T02748-B2,T02748,V0225,3213.86,False
T02748-B3,T02748,V0040,3215.29,False
T02748-B4,T02748,V0185,2922.5,False
T02748-B5,T02748,V0148,2984.4,False
T02748-B6,T02748,V0234,3567.77,False
T02749-B0,T02749,V0117,13588.4,False
T02749-B1,T02749,V0045,13000.0,True
T02749-B2,T02749,V0163,13308.8,False
T02750-B0,T02750,V0140,5945.17,False
T02750-B1,T02750,V0055,5580.03,True
T02750-B2,T02750,V0118,6623.82,False
T02750-B3,T02750,V0193,5978.68,False
T02751-B0,T02751,V0068,39744.77,False
T02751-B1,T02751,V0136,36879.0,True
T02752-B0,T02752,V0194,140023.29,True
T02752-B1,T02752,V0082,176442.27,False
T02752-B2,T02752,V0058,187041.23,False
T02752-B3,T02752,V0116,175528.97,False
T02753-B0,T02753,V0195,26300.39,False
T02753-B1,T02753,V0039,28892.32,False
T02753-B2,T02753,V0295,20439.19,True
T02754-B0,T02754,V0041,166788.42,False
T02754-B1,T02754,V0087,167688.56,False
T02754-B2,T02754,V0025,151989.64,True
T02754-B3,T02754,V0014,172036.79,False
T02754-B4,T02754,V0299,155579.93,False
T02755-B0,T02755,V0159,4227.58,False
T02755-B1,T02755,V0145,3795.02,False
T02755-B2,T02755,V0200,3691.72,False
T02755-B3,T02755,V0028,4038.24,False
T02755-B4,T02755,V0223,3461.68,True
T02755-B5,T02755,V0248,4575.78,False
T02755-B6,T02755,V0008,3950.35,False
T02756-B0,T02756,V0073,97096.14,True
T02756-B1,T02756,V0136,102313.5,False
T02757-B0,T02757,V0108,30128.87,False
T02757-B1,T02757,V0156,24349.45,True
T02757-B2,T02757,V0110,28075.09,False
T02758-B0,T02758,V0233,49828.63,False
T02758-B1,T02758,V0029,51265.34,False
T02758-B2,T02758,V0032,48184.42,True
T02759-B0,T02759,V0014,424933.39,True
T02759-B1,T02759,V0080,468752.19,False
T02759-B2,T02759,V0294,509622.17,False
T02759-B3,T02759,V0058,465126.48,False
T02760-B0,T02760,V0005,61479.55,False
T02760-B1,T02760,V0096,52000.0,True
T02760-B2,T02760,V0222,53489.11,False
T02762-B0,T02762,V0179,7395.21,False
T02762-B1,T02762,V0072,7218.46,True
T02762-B2,T02762,V0157,7856.29,False
T02763-B0,T02763,V0093,17685.59,True
T02763-B1,T02763,V0243,18058.72,False
T02763-B2,T02763,V0109,18938.47,False
T02763-B3,T02763,V0189,19467.29,False
T02764-B0,T02764,V0279,8404.53,True
T02765-B0,T02765,V0001,201190.33,False
T02765-B1,T02765,V0096,210339.0,False
T02765-B2,T02765,V0276,182690.7,False
T02765-B3,T02765,V0250,189489.21,False
T02765-B4,T02765,V0102,175510.27,True
T02766-B0,T02766,V0241,60142.3,False
T02766-B1,T02766,V0029,61125.12,False
T02766-B2,T02766,V0136,72048.68,False
T02766-B3,T02766,V0015,57000.0,True
T02766-B4,T02766,V0053,60367.12,False
T02766-B5,T02766,V0246,64375.0,False
T02766-B6,T02766,V0146,73211.3,False
T02767-B0,T02767,V0213,16805.91,False
T02767-B1,T02767,V0000,12000.0,True
T02767-B2,T02767,V0031,13489.01,False
T02768-B0,T02768,V0111,23565.14,False
T02768-B1,T02768,V0230,18998.36,True
T02768-B2,T02768,V0216,23557.57,False
T02768-B3,T02768,V0297,23021.65,False
T02769-B0,T02769,V0169,10286.15,True
T02769-B1,T02769,V0215,11674.83,False
T02769-B2,T02769,V0084,13185.85,False
T02769-B3,T02769,V0252,11904.9,False
T02769-B4,T02769,V0106,11116.19,False
T02769-B5,T02769,V0059,11006.5,False
T02769-B6,T02769,V0078,11820.23,False
T02770-B0,T02770,V0003,11796.46,False
T02770-B1,T02770,V0120,8506.78,True
T02770-B2,T02770,V0103,10479.1,False
T02770-B3,T02770,V0084,11010.76,False
T02770-B4,T02770,V0215,9218.29,False
T02770-B5,T02770,V0195,9233.93,False
T02770-B6,T02770,V0012,9529.84,False
T02771-B0,T02771,V0231,705.24,False
T02771-B1,T02771,V0118,719.28,False
T02771-B2,T02771,V0183,682.37,True
T02771-B3,T02771,V0138,726.83,False
T02772-B0,T02772,V0298,11090.74,True
T02772-B1,T02772,V0081,12115.72,False
T02772-B2,T02772,V0091,14659.78,False
T02773-B0,T02773,V0159,4049.33,False
T02773-B1,T02773,V0141,4150.46,False
T02773-B2,T02773,V0203,3000.0,True
T02773-B3,T02773,V0286,3756.46,False
T02774-B0,T02774,V0008,8994.69,True
T02775-B0,T02775,V0007,40956.88,False
T02775-B1,T02775,V0065,44501.07,False
T02775-B2,T02775,V0109,39513.21,True
T02776-B0,T02776,V0089,14498.04,False
T02776-B1,T02776,V0049,15190.74,False
T02776-B2,T02776,V0213,15885.32,False
T02776-B3,T02776,V0019,14349.4,True
T02776-B4,T02776,V0201,16588.26,False
T02776-B5,T02776,V0271,16132.55,False
T02776-B6,T02776,V0045,14970.25,False
T02777-B0,T02777,V0203,2580.09,True
T02778-B0,T02778,V0188,30936.99,False
T02778-B1,T02778,V0199,36256.39,False
T02778-B2,T02778,V0276,30377.89,True
T02779-B0,T02779,V0095,61505.34,True
T02780-B0,T02780,V0065,7081.41,True
T02780-B1,T02780,V0176,8358.02,False
T02780-B2,T02780,V0031,8053.55,False
T02780-B3,T02780,V0026,7722.77,False
T02780-B4,T02780,V0109,7403.2,False
T02781-B0,T02781,V0253,1434.43,False
T02781-B1,T02781,V0083,1329.08,True
T02781-B2,T02781,V0164,1683.84,False
T02781-B3,T02781,V0030,1426.68,False
T02782-B0,T02782,V0267,13062.87,False
T02782-B1,T02782,V0132,10831.5,True
T02782-B2,T02782,V0120,14036.83,False
T02782-B3,T02782,V0235,11361.5,False
T02782-B4,T02782,V0039,13431.24,False
T02782-B5,T02782,V0289,12643.06,False
T02783-B0,T02783,V0089,9981.31,True
T02783-B1,T02783,V0256,11155.8,False
T02783-B2,T02783,V0117,10090.25,False
T02784-B0,T02784,V0166,123205.41,False
T02784-B1,T02784,V0024,116347.84,False
T02784-B2,T02784,V0046,121322.01,False
T02784-B3,T02784,V0022,110065.6,False
T02784-B4,T02784,V0212,101315.25,True
T02784-B5,T02784,V0179,110406.99,False
T02785-B0,T02785,V0085,30554.84,True
T02785-B1,T02785,V0242,36353.8,False
T02785-B2,T02785,V0226,31253.86,False
T02785-B3,T02785,V0150,32019.73,False
T02786-B0,T02786,V0160,64465.72,False
T02786-B1,T02786,V0115,67433.14,False
T02786-B2,T02786,V0262,59434.53,True
T02787-B0,T02787,V0274,13221.36,False
T02787-B1,T02787,V0034,11168.13,False
T02787-B2,T02787,V0181,12091.98,False
T02787-B3,T02787,V0086,10850.23,True
T02788-B0,T02788,V0049,10532.53,True
T02789-B0,T02789,V0049,2546.28,False
T02789-B1,T02789,V0186,2466.3,True
T02789-B2,T02789,V0000,2897.44,False
T02789-B3,T02789,V0065,2476.62,False
T02790-B0,T02790,V0132,18966.67,True
T02791-B0,T02791,V0129,74000.0,True
T02791-B1,T02791,V0044,139357.31,False
T02791-B2,T02791,V0057,125422.14,False
T02791-B3,T02791,V0029,88023.07,False
T02791-B4,T02791,V0091,105664.28,False
T02791-B5,T02791,V0146,128817.4,False
T02792-B0,T02792,V0015,6080.6,False
T02792-B1,T02792,V0129,5917.2,True
T02792-B2,T02792,V0246,6101.67,False
T02793-B0,T02793,V0122,13012.42,False
T02793-B1,T02793,V0219,10794.15,True
T02794-B0,T02794,V0229,6013.19,True
T02794-B1,T02794,V0120,8276.77,False
T02794-B2,T02794,V0105,7539.71,False
T02794-B3,T02794,V0265,6988.82,False
T02794-B4,T02794,V0106,7797.87,False
T02795-B0,T02795,V0287,32479.09,True
T02795-B1,T02795,V0201,37719.44,False
T02795-B2,T02795,V0000,35747.39,False
T02795-B3,T02795,V0186,44264.14,False
T02795-B4,T02795,V0271,41174.73,False
T02795-B5,T02795,V0117,38734.04,False
T02795-B6,T02795,V0198,41496.27,False
T02796-B0,T02796,V0244,148780.0,True
T02797-B0,T02797,V0294,153095.47,True
T02797-B1,T02797,V0278,169659.03,False
T02797-B2,T02797,V0058,195538.85,False
T02797-B3,T02797,V0050,200681.53,False
T02798-B0,T02798,V0174,15752.82,False
T02798-B1,T02798,V0179,15339.04,True
T02798-B2,T02798,V0171,19805.64,False
T02799-B0,T02799,V0164,9039.38,True
T02800-B0,T02800,V0132,19449.19,False
T02800-B1,T02800,V0267,18337.89,True
T02801-B0,T02801,V0093,17849.22,True
T02802-B0,T02802,V0126,4538.85,True
T02802-B1,T02802,V0224,5198.96,False
T02803-B0,T02803,V0082,185287.1,False
T02803-B1,T02803,V0205,194974.92,False
T02803-B2,T02803,V0014,182977.61,False
T02803-B3,T02803,V0116,190442.03,False
T02803-B4,T02803,V0064,180515.76,False
T02803-B5,T02803,V0080,177567.96,True
T02804-B0,T02804,V0162,25919.18,False
T02804-B1,T02804,V0050,26341.87,False
T02804-B2,T02804,V0124,29107.02,False
T02804-B3,T02804,V0011,23000.0,True
T02804-B4,T02804,V0080,24190.32,False
T02804-B5,T02804,V0184,24933.96,False
T02805-B0,T02805,V0156,26150.62,False
T02805-B1,T02805,V0097,29490.88,False
T02805-B2,T02805,V0060,25018.71,True
T02806-B0,T02806,V0042,13224.21,False
T02806-B1,T02806,V0173,10560.46,True
T02806-B2,T02806,V0076,13111.1,False
T02807-B0,T02807,V0001,8511.68,False
T02807-B1,T02807,V0220,7305.2,True
T02807-B2,T02807,V0247,8000.32,False
T02807-B3,T02807,V0023,8036.36,False
T02807-B4,T02807,V0290,8444.28,False
T02807-B5,T02807,V0276,8080.28,False
T02808-B0,T02808,V0186,6136.96,True
T02809-B0,T02809,V0115,11094.66,False
T02809-B1,T02809,V0219,9063.85,True
T02810-B0,T02810,V0079,14826.63,False
T02810-B1,T02810,V0161,13059.69,False
T02810-B2,T02810,V0251,12223.52,True
T02810-B3,T02810,V0044,13488.2,False
T02810-B4,T02810,V0232,13392.46,False
T02811-B0,T02811,V0245,7000.0,True
T02811-B1,T02811,V0280,8313.53,False
T02811-B2,T02811,V0020,7940.0,False
T02812-B0,T02812,V0223,15196.14,False
T02812-B1,T02812,V0030,11663.05,True
T02812-B2,T02812,V0138,11787.7,False
T02812-B3,T02812,V0141,13543.96,False
T02813-B0,T02813,V0083,3185.39,False
T02813-B1,T02813,V0038,3907.44,False
T02813-B2,T02813,V0008,3012.03,True
T02814-B0,T02814,V0265,12377.36,True
T02814-B1,T02814,V0103,13863.91,False
T02815-B0,T02815,V0184,143629.04,False
T02815-B1,T02815,V0080,106307.69,True
T02815-B2,T02815,V0011,127640.29,False
T02815-B3,T02815,V0211,110403.7,False
T02816-B0,T02816,V0116,80791.0,True
T02816-B1,T02816,V0004,89862.78,False
T02816-B2,T02816,V0211,83728.09,False
T02817-B0,T02817,V0012,11012.54,True
T02818-B0,T02818,V0281,20970.46,True
T02818-B1,T02818,V0134,21398.46,False
T02818-B2,T02818,V0220,22056.95,False
T02818-B3,T02818,V0074,24712.88,False
T02818-B4,T02818,V0188,21220.07,False
T02820-B0,T02820,V0075,1191.69,False
T02820-B1,T02820,V0214,1248.44,False
T02820-B2,T02820,V0224,1187.85,True
T02821-B0,T02821,V0196,58620.19,False
T02821-B1,T02821,V0230,52411.37,True
T02822-B0,T02822,V0281,405827.57,True
T02822-B1,T02822,V0222,435955.05,False
T02822-B2,T02822,V0261,459643.62,False
T02823-B0,T02823,V0291,171949.23,False
T02823-B1,T02823,V0035,160962.5,False
T02823-B2,T02823,V0022,99987.44,True
T02824-B0,T02824,V0035,11819.61,False
T02824-B1,T02824,V0170,12229.82,False
T02824-B2,T02824,V0210,10311.27,True
T02825-B0,T02825,V0292,80947.88,False
T02825-B1,T02825,V0032,82241.67,False
T02825-B2,T02825,V0233,69145.91,True
T02825-B3,T02825,V0251,78681.35,False
T02825-B4,T02825,V0029,90528.75,False
T02826-B0,T02826,V0074,5514.58,True
T02826-B1,T02826,V0261,6386.72,False
T02826-B2,T02826,V0204,5793.37,False
T02827-B0,T02827,V0236,4765.37,False
T02827-B1,T02827,V0223,4354.06,False
T02827-B2,T02827,V0107,3685.87,True
T02827-B3,T02827,V0200,4485.24,False
T02828-B0,T02828,V0087,730739.29,False
T02828-B1,T02828,V0272,700609.89,True
T02828-B2,T02828,V0064,805509.28,False
T02829-B0,T02829,V0195,14093.92,False
T02829-B1,T02829,V0295,13774.7,False
T02829-B2,T02829,V0103,13802.12,False
T02829-B3,T02829,V0036,14049.28,False
T02829-B4,T02829,V0106,12000.0,True
T02829-B5,T02829,V0267,15708.99,False
T02830-B0,T02830,V0007,24103.32,False
T02830-B1,T02830,V0000,19293.07,True
T02830-B2,T02830,V0065,31835.97,False
T02830-B3,T02830,V0256,31078.81,False
T02830-B4,T02830,V0218,30879.99,False
T02831-B0,T02831,V0099,38176.9,False
T02831-B1,T02831,V0268,35649.96,True
T02831-B2,T02831,V0261,36985.79,False
T02832-B0,T02832,V0117,40666.99,False
T02832-B1,T02832,V0109,36732.06,False
T02832-B2,T02832,V0026,31019.13,True
T02832-B3,T02832,V0271,34153.82,False
T02832-B4,T02832,V0213,37405.66,False
T02832-B5,T02832,V0031,32673.37,False
T02833-B0,T02833,V0086,18304.42,False
T02833-B1,T02833,V0192,19982.25,False
T02833-B2,T02833,V0104,17478.88,False
T02833-B3,T02833,V0020,15087.01,True
T02834-B0,T02834,V0093,74513.41,False
T02834-B1,T02834,V0189,70328.54,False
T02834-B2,T02834,V0026,60129.32,True
T02835-B0,T02835,V0073,20000.0,True
T02835-B1,T02835,V0232,22125.89,False
T02836-B0,T02836,V0185,18932.04,True
T02836-B1,T02836,V0173,25552.32,False
T02836-B2,T02836,V0071,22805.17,False
T02837-B0,T02837,V0272,60805.93,False
T02837-B1,T02837,V0184,56181.68,False
T02837-B2,T02837,V0050,49464.73,True
T02837-B3,T02837,V0294,58138.88,False
T02838-B0,T02838,V0025,373845.19,True
T02838-B1,T02838,V0294,452952.25,False
T02838-B2,T02838,V0162,418714.1,False
T02839-B0,T02839,V0186,7044.93,True
T02840-B0,T02840,V0049,18465.34,False
T02840-B1,T02840,V0218,20013.72,False
T02840-B2,T02840,V0163,17627.89,False
T02840-B3,T02840,V0026,17738.66,False
T02840-B4,T02840,V0256,16389.43,True
T02840-B5,T02840,V0093,16610.15,False
T02841-B0,T02841,V0017,32875.36,False
T02841-B1,T02841,V0148,30331.53,True
T02841-B2,T02841,V0156,35875.59,False
T02842-B0,T02842,V0087,90414.13,False
T02842-B1,T02842,V0080,84286.57,False
T02842-B2,T02842,V0116,70432.13,True
T02842-B3,T02842,V0124,91762.63,False
T02842-B4,T02842,V0205,71247.44,False
T02842-B5,T02842,V0058,84963.13,False
T02843-B0,T02843,V0267,4412.45,False
T02843-B1,T02843,V0197,5474.87,False
T02843-B2,T02843,V0235,4319.16,True
T02844-B0,T02844,V0058,107201.18,False
T02844-B1,T02844,V0221,75733.04,True
T02844-B2,T02844,V0041,90341.9,False
T02844-B3,T02844,V0080,101923.22,False
T02845-B0,T02845,V0296,8619.81,False
T02845-B1,T02845,V0090,6835.46,False
T02845-B2,T02845,V0086,9223.6,False
T02845-B3,T02845,V0293,6489.33,True
T02845-B4,T02845,V0061,7241.07,False
T02845-B5,T02845,V0020,8460.23,False
T02845-B6,T02845,V0181,8818.97,False
T02846-B0,T02846,V0166,37799.05,False
T02846-B1,T02846,V0208,35146.61,False
T02846-B2,T02846,V0035,33537.26,True
T02846-B3,T02846,V0046,37282.82,False
T02847-B0,T02847,V0295,9117.1,True
T02847-B1,T02847,V0120,9856.51,False
T02847-B2,T02847,V0027,10582.41,False
T02848-B0,T02848,V0148,13318.26,False
T02848-B1,T02848,V0040,11000.0,True
T02848-B2,T02848,V0097,12934.55,False
T02848-B3,T02848,V0092,14643.59,False
T02848-B4,T02848,V0239,15834.78,False
T02848-B5,T02848,V0108,13274.01,False
T02849-B0,T02849,V0132,15000.0,True
T02850-B0,T02850,V0098,100296.58,False
T02850-B1,T02850,V0227,88510.75,True
T02850-B2,T02850,V0131,89325.96,False
T02850-B3,T02850,V0212,113362.02,False
T02850-B4,T02850,V0291,99997.38,False
T02850-B5,T02850,V0190,96013.66,False
T02850-B6,T02850,V0210,95530.37,False
T02851-B0,T02851,V0233,7000.0,True
T02851-B1,T02851,V0146,8037.96,False
T02851-B2,T02851,V0043,8264.1,False
T02851-B3,T02851,V0298,8021.34,False
T02851-B4,T02851,V0292,7498.53,False
T02851-B5,T02851,V0228,8067.12,False
T02852-B0,T02852,V0025,484150.42,False
T02852-B1,T02852,V0162,378765.38,False
T02852-B2,T02852,V0080,312030.96,True
T02852-B3,T02852,V0082,416417.67,False
T02852-B4,T02852,V0272,379437.61,False
T02852-B5,T02852,V0014,387655.34,False
T02852-B6,T02852,V0041,407222.09,False
T02853-B0,T02853,V0036,13998.26,False
T02853-B1,T02853,V0027,14831.78,False
T02853-B2,T02853,V0215,14542.17,False
T02853-B3,T02853,V0059,12301.35,True
T02854-B0,T02854,V0052,25308.29,False
T02854-B1,T02854,V0077,21504.7,True
T02855-B0,T02855,V0280,24878.26,False
T02855-B1,T02855,V0020,21920.55,True
T02855-B2,T02855,V0274,24312.66,False
T02856-B0,T02856,V0214,11030.45,False
T02856-B1,T02856,V0138,7557.7,True
T02856-B2,T02856,V0236,9528.39,False
T02856-B3,T02856,V0030,11412.74,False
T02856-B4,T02856,V0223,10513.07,False
T02857-B0,T02857,V0201,9329.25,False
T02857-B1,T02857,V0007,8305.52,True
T02858-B0,T02858,V0059,4392.92,False
T02858-B1,T02858,V0103,4638.77,False
T02858-B2,T02858,V0036,4054.77,True
T02858-B3,T02858,V0105,4240.8,False
T02858-B4,T02858,V0012,4952.51,False
T02858-B5,T02858,V0289,5098.06,False
T02858-B6,T02858,V0003,4715.93,False
T02859-B0,T02859,V0173,10765.72,True
T02859-B1,T02859,V0148,12815.52,False
T02859-B2,T02859,V0040,12775.54,False
T02860-B0,T02860,V0181,17853.64,True
T02861-B0,T02861,V0215,13094.81,True
T02861-B1,T02861,V0027,15765.18,False
T02862-B0,T02862,V0228,14157.98,False
T02862-B1,T02862,V0043,14918.18,False
T02862-B2,T02862,V0053,17372.98,False
T02862-B3,T02862,V0127,12581.04,True
T02862-B4,T02862,V0241,15565.9,False
T02863-B0,T02863,V0235,6263.74,False
T02863-B1,T02863,V0012,5594.66,True
T02864-B0,T02864,V0080,188719.78,False
T02864-B1,T02864,V0082,143701.61,True
T02864-B2,T02864,V0124,186964.1,False
T02865-B0,T02865,V0047,31000.0,True
T02865-B1,T02865,V0243,44655.31,False
T02865-B2,T02865,V0155,37082.69,False
T02865-B3,T02865,V0117,36441.37,False
T02866-B0,T02866,V0142,39479.95,True
T02866-B1,T02866,V0048,48365.52,False
T02866-B2,T02866,V0054,43849.42,False
T02866-B3,T02866,V0230,49573.59,False
T02866-B4,T02866,V0262,42633.6,False
T02867-B0,T02867,V0027,25937.1,True
T02868-B0,T02868,V0233,34060.12,False
T02868-B1,T02868,V0178,43090.1,False
T02868-B2,T02868,V0298,33027.85,True
T02868-B3,T02868,V0032,42926.96,False
T02868-B4,T02868,V0136,42461.77,False
T02868-B5,T02868,V0073,33412.34,False
T02868-B6,T02868,V0033,40015.76,False
T02869-B0,T02869,V0104,2799.55,True
T02869-B1,T02869,V0280,2827.59,False
T02869-B2,T02869,V0181,3103.84,False
T02869-B3,T02869,V0274,3427.81,False
T02869-B4,T02869,V0217,2975.53,False
T02870-B0,T02870,V0194,43413.44,True
T02870-B1,T02870,V0184,50554.9,False
T02871-B0,T02871,V0212,32714.55,True
T02871-B1,T02871,V0179,35556.14,False
T02871-B2,T02871,V0022,38079.27,False
T02871-B3,T02871,V0208,33381.97,False
T02871-B4,T02871,V0166,37599.87,False
T02872-B0,T02872,V0215,9262.78,False
T02872-B1,T02872,V0106,9204.12,False
T02872-B2,T02872,V0132,7272.56,True
T02872-B3,T02872,V0003,10033.23,False
T02872-B4,T02872,V0283,9297.92,False
T02872-B5,T02872,V0229,8887.67,False
T02872-B6,T02872,V0036,9675.62,False
T02873-B0,T02873,V0043,24133.38,True
T02874-B0,T02874,V0187,18540.91,False
T02874-B1,T02874,V0185,23183.46,False
T02874-B2,T02874,V0060,21074.6,False
T02874-B3,T02874,V0037,22146.37,False
T02874-B4,T02874,V0071,23444.1,False
T02874-B5,T02874,V0148,16888.88,True
T02874-B6,T02874,V0110,22222.95,False
T02875-B0,T02875,V0157,298193.81,False
T02875-B1,T02875,V0190,290393.4,False
T02875-B2,T02875,V0255,295987.94,False
T02875-B3,T02875,V0135,337900.61,False
T02875-B4,T02875,V0062,298018.94,False
T02875-B5,T02875,V0249,285741.45,False
T02875-B6,T02875,V0242,275472.64,True
T02876-B0,T02876,V0127,18017.39,False
T02876-B1,T02876,V0032,16280.06,True
T02876-B2,T02876,V0146,19104.97,False
T02876-B3,T02876,V0228,16346.17,False
T02876-B4,T02876,V0029,19369.17,False
T02876-B5,T02876,V0079,19469.47,False
T02876-B6,T02876,V0178,17369.14,False
T02877-B0,T02877,V0120,4067.41,False
T02877-B1,T02877,V0066,4024.9,True
T02877-B2,T02877,V0084,4423.21,False
T02877-B3,T02877,V0197,4125.52,False
T02878-B0,T02878,V0157,6736.86,False
T02878-B1,T02878,V0112,8130.84,False
T02878-B2,T02878,V0255,7326.64,False
T02878-B3,T02878,V0177,4000.0,True
T02878-B4,T02878,V0242,6739.83,False
T02878-B5,T02878,V0072,7879.39,False
T02878-B6,T02878,V0208,7011.02,False
T02879-B0,T02879,V0117,29493.74,True
T02879-B1,T02879,V0026,32824.95,False
T02879-B2,T02879,V0031,33449.74,False
T02879-B3,T02879,V0047,34151.6,False
T02879-B4,T02879,V0175,34209.47,False
T02880-B0,T02880,V0165,12937.27,False
T02880-B1,T02880,V0121,12039.45,True
T02881-B0,T02881,V0231,2836.59,True
T02882-B0,T02882,V0031,5971.53,True
T02882-B1,T02882,V0176,6468.72,False
T02882-B2,T02882,V0009,7881.03,False
T02883-B0,T02883,V0114,9262.27,True
T02883-B1,T02883,V0088,11017.07,False
T02883-B2,T02883,V0161,10351.94,False
T02883-B3,T02883,V0232,12111.76,False
T02883-B4,T02883,V0292,11783.95,False
T02883-B5,T02883,V0136,13384.3,False
T02883-B6,T02883,V0029,11328.86,False
T02884-B0,T02884,V0084,16010.58,False
T02884-B1,T02884,V0039,13009.59,False
T02884-B2,T02884,V0197,14609.66,False
T02884-B3,T02884,V0182,10000.0,True
T02884-B4,T02884,V0267,15688.94,False
T02884-B5,T02884,V0012,13464.42,False
T02884-B6,T02884,V0078,13503.21,False
T02885-B0,T02885,V0035,91036.54,False
T02885-B1,T02885,V0098,100787.26,False
T02885-B2,T02885,V0135,90289.38,True
T02886-B0,T02886,V0108,28938.0,False
T02886-B1,T02886,V0037,32363.41,False
T02886-B2,T02886,V0076,29236.9,False
T02886-B3,T02886,V0185,30669.23,False
T02886-B4,T02886,V0071,28851.22,False
T02886-B5,T02886,V0097,24000.0,True
T02886-B6,T02886,V0101,29297.93,False
T02887-B0,T02887,V0299,74593.75,False
T02887-B1,T02887,V0011,74687.3,False
T02887-B2,T02887,V0116,74499.43,False
T02887-B3,T02887,V0184,62908.13,True
T02887-B4,T02887,V0205,78951.11,False
T02888-B0,T02888,V0094,27437.45,True
T02889-B0,T02889,V0047,10460.8,False
T02889-B1,T02889,V0213,9142.79,True
T02890-B0,T02890,V0111,14732.58,False
T02890-B1,T02890,V0143,15316.81,False
T02890-B2,T02890,V0240,14086.75,False
T02890-B3,T02890,V0142,13904.5,False
T02890-B4,T02890,V0219,15444.74,False
T02890-B5,T02890,V0288,17126.6,False
T02890-B6,T02890,V0266,12354.04,True
T02891-B0,T02891,V0155,21769.97,True
T02892-B0,T02892,V0250,17687.97,False
T02892-B1,T02892,V0188,23911.93,False
T02892-B2,T02892,V0276,15882.23,True
T02892-B3,T02892,V0052,16356.73,False
T02892-B4,T02892,V0077,18774.9,False
T02893-B0,T02893,V0170,32117.34,False
T02893-B1,T02893,V0191,37264.82,False
T02893-B2,T02893,V0171,36902.3,False
T02893-B3,T02893,V0131,40501.59,False
T02893-B4,T02893,V0022,42165.15,False
T02893-B5,T02893,V0024,32107.27,True
T02893-B6,T02893,V0062,36602.03,False
T02894-B0,T02894,V0252,9891.34,False
T02894-B1,T02894,V0229,7535.35,True
T02894-B2,T02894,V0078,10325.6,False
T02895-B0,T02895,V0178,21582.03,False
T02895-B1,T02895,V0292,23026.91,False
T02895-B2,T02895,V0043,20795.28,True
T02895-B3,T02895,V0088,23091.71,False
T02895-B4,T02895,V0298,20937.01,False
T02895-B5,T02895,V0161,21303.68,False
T02896-B0,T02896,V0196,42158.61,False
T02896-B1,T02896,V0122,44516.1,False
T02896-B2,T02896,V0230,38989.27,True
T02897-B0,T02897,V0077,5934.72,True
T02898-B0,T02898,V0115,17532.05,True
T02898-B1,T02898,V0257,19387.19,False
T02898-B2,T02898,V0237,20877.03,False
T02899-B0,T02899,V0102,88884.4,False
T02899-B1,T02899,V0276,90477.91,False
T02899-B2,T02899,V0095,82762.83,False
T02899-B3,T02899,V0074,72108.87,False
T02899-B4,T02899,V0247,71231.35,True
T02900-B0,T02900,V0048,64666.95,False
T02900-B1,T02900,V0111,77747.87,False
T02900-B2,T02900,V0237,71457.23,False
T02900-B3,T02900,V0167,64579.47,True
T02901-B0,T02901,V0278,128325.79,False
T02901-B1,T02901,V0014,107699.6,False
T02901-B2,T02901,V0194,109499.78,False
T02901-B3,T02901,V0080,100418.58,True
T02901-B4,T02901,V0211,129938.2,False
T02901-B5,T02901,V0162,125016.92,False
T02902-B0,T02902,V0020,6067.85,False
T02902-B1,T02902,V0034,7107.79,False
T02902-B2,T02902,V0245,4909.15,True
T02902-B3,T02902,V0067,6641.75,False
T02902-B4,T02902,V0086,6219.31,False
T02902-B5,T02902,V0133,6749.98,False
T02903-B0,T02903,V0139,40798.24,False
T02903-B1,T02903,V0052,37586.06,False
T02903-B2,T02903,V0281,31821.4,True
T02903-B3,T02903,V0102,36056.94,False
T02904-B0,T02904,V0240,2996.09,True
T02904-B1,T02904,V0094,3119.67,False
T02905-B0,T02905,V0272,146000.0,True
T02905-B1,T02905,V0011,148873.08,False
T02905-B2,T02905,V0194,160679.55,False
T02906-B0,T02906,V0210,45633.04,True
T02907-B0,T02907,V0057,46324.05,False
T02907-B1,T02907,V0178,39953.47,True
T02908-B0,T02908,V0121,290005.49,True
T02908-B1,T02908,V0260,300806.7,False
T02908-B2,T02908,V0085,313452.92,False
T02909-B0,T02909,V0211,135929.46,True
T02909-B1,T02909,V0025,178729.16,False
T02909-B2,T02909,V0116,171796.64,False
T02909-B3,T02909,V0299,182899.44,False
