tender_id,vendor_id,employee_id,amount,n_bidders,log_amount,amount_over_limit,headroom_to_limit,is_round,days_to_invoice,days_to_payment,award_method_code,category_code,department_code,amount_z_in_category,amount_vs_cat_median,vendor_age_days,vendor_n_tenders,vendor_mean_amount,vendor_n_buyers,is_vendors_first_award,days_reg_to_first_award,buyer_n_tenders,buyer_mean_amount,buyer_n_vendors,pair_n_tenders,buyer_exclusivity,pair_share_of_buyer,bid_cv,bid_spread,winner_margin,n_rules_triggered,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,g_direct_shared_ids,g_hops_to_buyer,g_reachable_within_2_hops,g_vendor_emp_degree,g_identity_component_size,g_cobid_min_affinity,g_cobid_mean_affinity,g_jaccard_mean,g_ring_score,g_ring_win_evenness,g_bidders_in_ring
T02950,V0201,E0040,4777.66,3,8.471915451456344,0.19110639999999998,0.8088936,0,39,20,0,8,2,-0.4942047618621333,0.3902169296612108,749,8,16439.18875,6,0,-118,59,58718.452542372885,51,2,0.25,0.005791798131658841,0.09525056590870504,0.18957777153741281,0.08627654542181734,0,0,0,0,0,0,0,0,0,0,0,1,0.10810810810810811,0.17757230915125652,0.0944419618638847,0.0,0.0,0.0
T02951,V0034,E0029,9874.87,3,9.197849687154457,0.39499480000000003,0.6050052,0,17,26,0,0,6,-0.2379484593368388,1.045825222565128,499,8,10378.528750000001,8,1,499,42,77462.72380952381,41,1,0.125,0.0030352141109714708,0.06373865820941856,0.11820818899540166,0.10832648936137884,0,0,0,0,0,0,0,0,0,0,0,1,0.15384615384615385,0.19106699751861042,0.09606481481481481,0.0,0.0,0.0
T02952,V0101,E0009,11801.42,3,9.376059874172517,0.02360284,0.97639716,0,41,11,0,9,1,-0.5388125771975254,0.6857511092723313,2213,9,17569.846666666665,8,0,2016,56,90986.20857142856,51,2,0.2222222222222222,0.004959984437829872,0.03447656370725416,0.06189393792930116,0.004731633989808018,0,0,0,0,0,0,0,0,0,0,0,1,0.13513513513513514,0.18765106569984616,0.09753190492916519,0.0,0.0,0.0
T02953,V0107,E0033,2703.58,2,7.902701911203073,0.00540716,0.9945928399999999,0,20,23,0,4,1,-0.23077219590898693,0.6008770077721646,1209,10,4921.303,10,0,659,47,44563.99787234043,44,1,0.1,0.0012907948449370852,0.1498047442889181,0.21185590108122143,0.2369561840226663,0,0,0,0,0,0,0,0,0,0,0,1,0.21621621621621623,0.21621621621621623,0.11594202898550725,0.0,0.0,0.0
T02954,V0150,E0031,11000.0,4,9.305741456739435,0.022,0.978,1,18,42,1,5,0,-0.6335884692956497,0.32632694548337554,2964,13,49313.10846153846,11,0,2590,44,45388.52636363637,40,1,0.07692307692307693,0.005507999929257251,0.10685881115084297,0.23267712916449254,0.20414818181818176,0,0,0,0,0,0,0,0,0,0,0,1,0.10256410256410256,0.15139498472831805,0.07282614352464672,0.0,0.0,0.0
T02955,V0103,E0056,16394.33,3,9.704751817164013,0.16394330000000001,0.8360567,0,25,16,1,6,5,-0.042385241938518774,1.5235325468009389,1820,16,14009.205,13,0,842,55,51182.54145454545,49,1,0.0625,0.00582383599566753,0.07216368796386723,0.13225498690312026,0.12665842397950994,0,0,0,0,0,0,0,0,0,0,0,1,0.14634146341463414,0.1654471544715447,0.0855460588793922,0.0,0.0,0.0
T02956,V0183,E0033,14960.82,1,9.613256901882774,0.02992164,0.97007836,0,31,41,2,4,1,0.1563288335052049,3.3250773993808047,1868,13,5043.198461538462,11,0,1754,47,44563.99787234043,44,1,0.07692307692307693,0.0071428806737849964,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T02957,V0124,E0043,35782.97,2,10.485255306748819,1.4313188000000001,-0.43131880000000006,0,10,48,0,1,0,-0.6709125247754815,0.3177239322735927,703,16,360812.478125,14,0,88,57,45791.948947368415,50,1,0.0625,0.013709209106393557,0.12729116447761063,0.1800168911745012,0.19782259549724351,0,0,0,0,0,0,0,0,0,0,0,1,0.17307692307692307,0.17307692307692307,0.0891089108910891,0.0,0.0,0.0
T02958,V0165,E0034,119772.75,4,11.693359825462258,0.2395455,0.7604545,0,39,30,1,5,5,0.884213657756327,3.55318869633127,1387,11,46435.16090909091,10,0,1207,49,54144.41755102041,47,1,0.09090909090909091,0.04514485421200413,0.07547795938109404,0.16910177152647016,0.13649156423309977,0,0,0,0,0,0,0,0,0,0,0,1,0.030303030303030304,0.09985569985569986,0.0516031234954261,0.0,0.0,0.0
T02959,V0017,E0006,66572.45,1,11.106061128398336,0.13314489999999998,0.8668551,0,24,29,2,9,2,1.7623562679246292,3.8683591834268087,2799,9,24261.112222222222,9,0,2670,68,40628.268088235294,59,1,0.1111111111111111,0.02409668597048933,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T02960,V0211,E0047,281413.64,7,12.547584447895495,11.2565456,-10.2565456,0,39,43,1,1,3,0.26522115686788034,2.4987263018196977,1649,13,276884.9607692308,11,0,1320,70,48003.72114285714,57,1,0.07692307692307693,0.0837475670933701,0.09107845612765059,0.2006071738304753,0.023588906351518675,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.21131432707733075,0.10568999653046426,0.914,0.987,0.2857142857142857
T02961,V0103,E0001,9798.33,3,9.19006929497457,0.01959666,0.98040334,0,35,25,0,6,7,-0.18322981370167613,0.910563265427501,1026,16,14009.205,13,0,842,48,25992.499166666665,43,1,0.0625,0.007853491643534726,0.05175451828207778,0.09917008373544862,0.024925676110112597,0,0,0,0,0,0,0,0,0,0,0,1,0.15217391304347827,0.1935817805383023,0.10351935646053294,0.0,0.0,0.0
T02962,V0286,E0051,4419.81,6,8.394078216200615,0.17679240000000002,0.8232075999999999,0,9,18,1,4,4,-0.17657121757197805,0.982313158005863,1695,13,6149.542307692308,12,0,860,40,53114.94499999999,36,1,0.07692307692307693,0.0020803043286592884,0.04475557448122781,0.10893853249127752,0.005038678133222814,0,0,0,0,0,0,0,0,0,0,0,1,0.037037037037037035,0.12530188065008888,0.062151722881045,0.0,0.0,0.0
T02963,V0109,E0011,1154.36,7,7.052167262702872,0.0023087199999999998,0.9976912800000001,0,17,11,1,8,7,-0.6081364117300507,0.0942827273024274,2569,8,15724.6425,8,0,1904,57,37464.38596491228,45,1,0.125,0.0005405648405269097,0.10685204336151544,0.2820932918863317,0.0018191898541184176,0,0,0,0,0,0,0,0,0,0,0,1,0.03125,0.14289270801875847,0.0686745634256426,0.0,0.0,0.0
T02964,V0118,E0035,3612.51,3,8.192434878119235,0.00722502,0.99277498,0,8,13,0,4,1,-0.2020668969456443,0.8028888360422191,2282,8,5806.188749999999,8,0,1621,50,36994.0156,48,1,0.125,0.0019530239912641438,0.05195860825982755,0.09763832986633232,0.08462813943767623,0,0,0,0,0,0,0,0,0,0,0,1,0.15625,0.21446078431372548,0.11233307148468186,0.0,0.0,0.0
T02965,V0133,E0010,3346.46,2,8.115957128278103,0.0334646,0.9665353999999999,0,12,27,0,0,0,-0.5145401040219678,0.35441603527998833,1985,10,12584.537,9,0,1176,42,38545.30547619048,39,1,0.1,0.002067116035617777,0.03279086321300178,0.04637328347774812,0.04747404720211803,0,0,0,0,0,0,0,0,0,0,0,1,0.06060606060606061,0.06060606060606061,0.029850746268656716,0.0,0.0,0.0
T02966,V0110,E0043,14105.0,2,9.554355517768125,0.5642,0.4358,0,24,59,0,9,0,-0.4420291767713057,0.8196064029825422,1023,10,15585.445000000002,8,0,674,57,45791.948947368415,50,2,0.2,0.023864886169812378,0.004916304259869632,0.006952704161060254,0.006976958525345612,0,0,0,0,0,0,0,0,0,0,0,1,0.10810810810810811,0.10810810810810811,0.0547945205479452,0.0,0.0,0.0
T02967,V0299,E0022,60882.22,3,11.016712882069875,0.6088222,0.39117779999999996,0,42,23,1,1,0,-0.5752556863644347,0.5405850421009204,3190,17,117375.62294117648,15,0,2472,48,99118.02041666668,43,2,0.11764705882352941,0.032974625296125826,0.19908262731207893,0.3750427887262918,0.3919446432800905,0,0,0,0,0,0,0,0,0,0,0,1,0.12962962962962962,0.16899604006522248,0.09112594390507012,0.0,0.0,0.0
T02968,V0230,E0035,20756.15,5,9.940646044618624,0.0415123,0.9584876999999999,0,36,38,1,3,1,-0.38783567023068205,0.8543330664762309,1383,19,28965.45894736842,11,0,1374,50,36994.0156,48,1,0.05263157894736842,0.011221355488642872,0.07161608012693636,0.1727571193615279,0.023113631381542335,0,0,0,0,0,0,0,0,0,0,0,1,0.10869565217391304,0.19066774210238982,0.09834687645469212,0.0,0.0,0.0
T02969,V0128,E0010,51000.0,2,10.839600519357369,0.51,0.49,1,5,32,0,2,0,-0.24817454954994617,1.0675325262508342,2567,10,52713.603,8,0,1779,42,38545.30547619048,39,1,0.1,0.03150281725061905,0.33262196880759104,0.4703984994309358,0.6150601960784315,1,0,0,1,0,0,0,0,0,0,0,1,0.11764705882352941,0.11764705882352941,0.06060606060606061,0.0,0.0,0.0
T02970,V0122,E0010,8948.13,7,9.099311599840112,0.08948129999999999,0.9105186999999999,0,34,11,1,3,0,-0.6310906580257047,0.36830931276407014,2009,11,23234.914545454547,8,0,1107,42,38545.30547619048,39,2,0.18181818181818182,0.023531714994901823,0.12003079111558927,0.3222807970882355,0.06256838020904935,0,0,0,0,0,0,0,0,0,0,0,1,0.07317073170731707,0.16469130272065308,0.08315385409017281,0.0,0.0,0.0
T02971,V0201,E0018,20465.22,7,9.92653100112474,0.040930440000000005,0.9590695600000001,0,6,24,1,8,6,-0.0009225072318384437,1.6715034793688135,865,8,16439.18875,6,0,-118,50,50911.50980000001,45,1,0.125,0.008039525867685032,0.09825740185314673,0.2505360762076197,0.07699355296449287,0,0,0,0,0,0,0,0,0,0,0,1,0.07142857142857142,0.17348641290511288,0.08650174209768945,0.0,0.0,0.0
T02972,V0158,E0056,5414.91,7,8.597096197024202,0.0541491,0.9458508999999999,0,18,50,1,5,5,-0.7115221565636164,0.1606391854879441,1739,13,59035.25,8,0,1277,55,51182.54145454545,49,1,0.07692307692307693,0.0019235642915142038,0.07905346945050548,0.2559252869850438,0.06978139987552898,0,0,0,0,0,0,0,0,0,0,0,1,0.030303030303030304,0.14755783970199318,0.07112025939079927,0.0,0.0,0.0
T02973,V0048,E0047,42331.86,3,10.653318895607747,1.6932744,-0.6932744000000001,0,9,25,0,3,3,0.05664181818134188,1.7423996147379208,1708,8,64103.94625,7,0,1571,70,48003.72114285714,57,2,0.25,0.018080303703122445,0.23584136272084763,0.41788149560704757,0.5473229855716237,0,0,0,0,0,0,0,0,0,0,0,1,0.13953488372093023,0.18048533872598585,0.09605087014725568,0.0,0.0,0.0
T02974,V0118,E0028,1692.28,7,7.434422755345414,0.06769119999999999,0.9323088,0,38,56,1,4,5,-0.26271048471189623,0.37611320645687524,1707,8,5806.188749999999,8,0,1621,51,36970.90843137255,45,1,0.125,0.0008975154301633653,0.10303370944268156,0.2858636189414266,0.01324839861015912,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.15932751537115866,0.07767259730975261,0.0,0.0,0.0
T02975,V0085,E0047,8964.33,6,9.10112019517772,0.3585732,0.6414268,0,36,43,1,5,3,-0.661993968430092,0.2659365842913625,859,7,55949.99428571429,7,0,217,70,48003.72114285714,57,1,0.14285714285714285,0.0026677485431129432,0.06077125194945456,0.14804364297568393,0.0017011868148539824,0,0,0,0,0,0,0,0,0,0,0,1,0.07407407407407407,0.15781718334066944,0.07787738401152092,0.0,0.0,0.0
T02976,V0287,E0012,2442.25,3,7.801084399218945,0.0244225,0.9755775,0,42,51,1,8,5,-0.5676397836428395,0.19947156065209581,2013,13,16444.204615384617,12,0,1611,44,37664.29318181818,40,1,0.07692307692307693,0.0014736950339207819,0.14634458396765082,0.27646808872269907,0.06185689425734473,0,0,0,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.1699346405228758,0.08414100050594485,0.0,0.0,0.0
T02977,V0265,E0049,9000.0,2,9.105090961257085,0.018,0.982,1,11,10,0,6,7,-0.20027657643298014,0.8363740952639387,3060,10,13639.657000000001,8,0,2281,52,72881.1648076923,42,2,0.2,0.004326429100573487,0.1426655659518077,0.20175957825267973,0.22439666666666663,0,0,0,0,0,0,0,0,0,0,0,1,0.24324324324324326,0.24324324324324326,0.13043478260869565,0.0,0.0,0.0
T02978,V0188,E0020,37671.92,5,10.53669681294607,0.07534384,0.9246561600000001,0,8,18,1,2,2,-0.4120896815392144,0.788549018163124,2698,10,88946.342,8,0,1881,40,60481.54175,34,3,0.3,0.08952716553393747,0.12608402896114193,0.31141617061749755,0.048238581946447256,0,0,0,0,0,0,0,0,0,0,0,1,0.05714285714285714,0.1525969097316346,0.08021071783276365,0.0,0.0,0.0
T02979,V0194,E0047,294311.8,2,12.592398426310089,11.772471999999999,-10.772471999999999,0,22,50,0,1,3,0.31437789290261536,2.6132515666116913,902,19,127672.06105263159,14,0,-68,70,48003.72114285714,57,1,0.05263157894736842,0.08758600761807608,0.12934582785734272,0.18292262399222978,0.20133718729592234,1,0,0,1,0,0,0,0,0,0,0,1,0.14545454545454545,0.14545454545454545,0.0761904761904762,0.0,0.0,0.0
T02980,V0159,E0047,12000.0,4,9.392745258631441,0.48,0.52,1,39,13,1,4,3,0.06282193718024698,2.6670281971556142,2429,9,12370.654444444444,8,0,2295,70,48003.72114285714,57,2,0.2222222222222222,0.015827136115352584,0.15222935505546364,0.35587039303168727,0.18163916666666668,0,0,0,0,0,0,0,0,0,0,0,1,0.06060606060606061,0.10013077200577201,0.05025448304049999,0.0,0.0,0.0
T02981,V0237,E0003,19250.22,3,9.865329714331093,0.7700088,0.22999119999999995,0,11,45,1,3,5,-0.418859074981873,0.7923482670409526,1809,13,32226.116923076923,13,0,768,51,42917.27294117647,43,1,0.07692307692307693,0.008794950570018676,0.07300821848575842,0.12894558701734,0.13519585750188826,0,0,0,0,0,0,0,0,0,0,0,1,0.06976744186046512,0.12403100775193798,0.06681235864636133,0.0,0.0,0.0
T02982,V0277,E0021,3424.52,2,8.139008563989623,0.00684904,0.9931509599999999,0,28,10,0,9,6,-0.8907625277225343,0.19899032393773664,1096,14,16290.115714285714,10,0,819,52,93986.90211538461,47,1,0.07142857142857142,0.000700695015623607,0.044347867797281774,0.06271735610124499,0.06474776027005245,0,0,0,0,0,0,0,0,0,0,0,1,0.1951219512195122,0.1951219512195122,0.07920792079207921,0.0,0.0,0.0
T02983,V0245,E0057,34952.46,1,10.461772741331306,0.3495246,0.6504754,0,37,45,2,0,6,0.8245233925902525,3.7017362515859684,2512,13,11853.366153846155,11,0,2079,52,65211.431153846155,43,1,0.07692307692307693,0.010307436601443891,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T02984,V0042,E0015,23043.06,7,10.045163314563517,0.2304306,0.7695694000000001,0,44,48,1,9,5,-0.0665024574849872,1.3389747976115491,2399,14,25753.394285714287,12,0,1804,38,72504.25157894737,32,1,0.07142857142857142,0.008363596652386512,0.03979365513377705,0.11533008817311595,0.018764868901959973,0,0,0,0,0,0,0,0,0,0,0,1,0.1111111111111111,0.1944231792420756,0.09666465260673844,0.0,0.0,0.0
T02985,V0079,E0042,32412.01,6,10.386315164393396,0.06482402,0.93517598,0,44,33,1,7,2,0.026126053749027826,1.4695558734383252,2978,15,33937.34533333333,11,0,2385,52,51663.375,48,1,0.06666666666666667,0.012064792217221282,0.12153848788682443,0.3416540023721412,0.16546335756406355,0,0,0,0,0,0,0,0,0,0,0,1,0.10344827586206896,0.17214369921266473,0.08513819053343828,0.0,0.0,0.0
T02986,V0238,E0057,21933.22,5,9.995803253360124,0.2193322,0.7806678,0,42,32,1,3,6,-0.3635870537408821,0.9027818309415665,2469,6,22028.951666666664,6,0,1863,52,65211.431153846155,43,1,0.16666666666666666,0.006468079059829299,0.07157603843505714,0.1478769569087648,0.021788866386239586,0,0,0,0,0,0,0,0,0,0,0,1,0.07142857142857142,0.14844992405968016,0.07284685332996409,0.0,0.0,0.0
T02987,V0178,E0038,12718.64,4,9.450902534606815,0.1271864,0.8728136,0,21,35,1,7,6,-0.5096514411537466,0.5766613090069891,2485,15,33393.77733333333,14,1,2485,48,53502.551666666666,47,1,0.06666666666666667,0.004952505224750807,0.206555611939053,0.43077053297091583,0.22402709723681147,0,0,0,0,0,0,0,0,0,0,0,1,0.08823529411764706,0.11689580046578019,0.05798213474912554,0.0,0.0,0.0
T02988,V0272,E0057,88000.0,7,11.385103457032141,0.88,0.12,1,11,58,1,1,6,-0.47190594087298315,0.7813690713788195,700,15,260405.98799999998,13,0,155,52,65211.431153846155,43,2,0.13333333333333333,0.23256006714396188,0.203809442854935,0.583548118087963,0.5363807954545455,1,0,0,0,1,0,0,0,0,0,0,1,0.08333333333333333,0.17183385015154626,0.08913419594580863,0.0,0.0,0.0
T02989,V0176,E0043,17000.0,3,9.741027444837728,0.68,0.32,1,19,53,1,8,0,-0.10988346319885886,1.3884805122676338,1173,14,12272.442857142858,7,0,719,57,45791.948947368415,50,1,0.07142857142857142,0.006513057882246511,0.13894465176687537,0.25721707368435565,0.04161235294117646,0,0,0,0,0,0,0,0,0,0,1,2,0.09523809523809523,0.1331168831168831,0.0688489982796318,0.0,0.0,0.0
T02990,V0111,E0009,5000.0,5,8.517393171418904,0.01,0.99,1,6,15,1,3,1,-0.7124254046608867,0.20580239265861705,3954,11,25163.182727272728,10,0,3076,56,90986.20857142856,51,2,0.18181818181818182,0.011092034262147046,0.15933458555923846,0.4235235851632572,0.16451800000000003,0,0,0,0,0,0,0,0,0,0,0,1,0.13953488372093023,0.18365528752788612,0.08617406476136147,0.0,0.0,0.0
T02991,V0250,E0058,9353.34,3,9.143595685711636,0.3741336,0.6258664,0,31,32,1,2,0,-0.7603651854714125,0.19578420939378385,1004,11,75203.02545454545,11,0,553,63,29459.61634920635,49,1,0.09090909090909091,0.0050396350219175205,0.1386802993858333,0.27575531239148926,0.12871124111814594,0,0,0,0,0,0,0,0,0,0,0,1,0.034482758620689655,0.10903119868637111,0.051633576849387845,0.0,0.0,0.0
T02992,V0235,E0000,14158.34,5,9.558129755991931,0.1415834,0.8584166000000001,0,17,57,1,6,6,-0.09013039870272471,1.3157409786599148,1474,16,16670.60375,13,0,1138,53,59408.27339622642,41,1,0.0625,0.004496654679464329,0.07492878497915324,0.21050182102241033,0.09957452639221825,0,0,0,0,0,0,0,0,0,0,0,1,0.10810810810810811,0.1683901292596945,0.08309244636606662,0.0,0.0,0.0
T02993,V0170,E0035,106000.0,7,11.571203807011969,0.212,0.788,1,39,19,1,5,1,0.6920303283346187,3.144605111021619,2298,9,61048.514444444445,6,0,1732,50,36994.0156,48,1,0.1111111111111111,0.05730656609227358,0.10283919333197962,0.2554739690243555,0.0336095283018868,0,0,0,0,0,0,0,0,0,0,0,1,0.05405405405405406,0.14305872692969465,0.0712199812604892,0.0,0.0,0.0
T02994,V0182,E0031,7244.1,2,8.888080657282027,0.014488200000000001,0.9855118,0,18,24,0,6,0,-0.2377703580519807,0.6731975092779443,1552,10,12747.539999999999,9,1,1552,44,45388.52636363637,40,2,0.2,0.006361724896474137,0.026510434134934525,0.03749141549802299,0.03820764484200932,0,0,0,0,0,0,0,0,0,0,0,1,0.2702702702702703,0.2702702702702703,0.136986301369863,0.0,0.0,0.0
T02995,V0139,E0034,53191.06,7,10.881664416070826,0.10638212,0.89361788,0,12,15,1,2,5,-0.22122784086449368,1.1133958167796019,1722,7,50763.991428571426,7,0,1491,49,54144.41755102041,47,1,0.14285714285714285,0.020048822867321358,0.11775248405028742,0.3942568216930536,0.24783544452770834,0,0,0,0,0,0,0,0,0,0,0,1,0.0967741935483871,0.17273603432347065,0.0867561516719001,0.0,0.0,0.0
T02996,V0031,E0002,88000.0,3,11.385103457032141,0.88,0.12,1,29,28,1,8,4,2.122652385508711,7.187428534091281,842,15,30302.547333333332,13,0,-114,47,34463.255319148935,39,1,0.06666666666666667,0.054328600365606786,1.5942889793575503,2.7619930130432944,-0.9722156818181817,1,0,0,0,1,0,0,0,0,0,0,1,0.15384615384615385,0.19413919413919412,0.09374942919246716,0.0,0.0,0.0
T02997,V0280,E0058,18062.78,3,9.801664107395881,0.7225111999999999,0.27748880000000004,0,42,41,0,0,0,0.10895185688622525,1.9129883141393194,1929,9,15127.657777777778,7,0,1497,63,29459.61634920635,49,1,0.1111111111111111,0.009732332907944258,0.13237674445576506,0.26343922037756246,0.12433357434459155,0,0,0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.1494949494949495,0.06728355474118186,0.0,0.0,0.0
T02998,V0268,E0037,28061.9,2,10.242203698280575,0.0561238,0.9438761999999999,0,19,41,0,2,2,-0.5302783251187477,0.5873919803607507,3615,15,108335.03533333333,10,0,2665,60,85659.37133333334,53,1,0.06666666666666667,0.005459978587904183,0.0012934946151436616,0.0018292776275927332,0.001830952287621201,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.12903225806451613,0.0,0.0,0.0
T02999,V0118,E0047,3192.82,3,8.068972971520042,0.12771280000000002,0.8722872,0,31,26,1,4,3,-0.2153213025895611,0.709611747370199,1621,8,5806.188749999999,8,1,1621,70,48003.72114285714,57,1,0.125,0.000950170386790967,0.027885414842683195,0.055161769575956796,0.03577088592529489,0,0,0,0,0,0,0,0,0,0,0,1,0.10714285714285714,0.1722222222222222,0.08308672609747879,0.0,0.0,0.0
T00860-S0,V0046,E0028,21415.89,1,9.97193514205055,0.8566355999999999,0.14336440000000003,0,39,31,0,5,5,-0.4882463684740799,0.6353256335007244,748,10,41070.839,7,0,747,51,36970.90843137255,45,3,0.3,0.0364587720118022,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00860-S1,V0046,E0028,22858.76,2,10.037133438606025,0.9143503999999999,0.08564960000000006,0,40,31,0,5,5,-0.46811273063685066,0.6781299389397787,747,10,41070.839,7,1,747,51,36970.90843137255,45,3,0.3,0.0364587720118022,0.0719623101654688,0.10177007501570531,0.1072262887400717,1,1,0,0,0,0,0,0,0,0,0,1,0.02857142857142857,0.02857142857142857,0.0136986301369863,0.0,0.0,0.0
T00860-S2,V0046,E0028,24468.96,2,10.105201521780701,0.9787583999999999,0.021241600000000034,0,30,31,0,5,5,-0.4456441897111215,0.7258982705413543,757,10,41070.839,7,0,747,51,36970.90843137255,45,3,0.3,0.0364587720118022,0.06452260330515568,0.09124874067377026,0.09561092911182167,1,1,0,0,0,0,0,0,0,0,0,1,0.03333333333333333,0.03333333333333333,0.015625,0.0,0.0,0.0
T00458-S0,V0292,E0051,24117.06,1,10.090716216428914,0.9646824,0.03531759999999995,0,22,58,0,7,4,-0.19954621724084173,1.0934640330255512,2158,13,73857.25769230768,8,0,1694,40,53114.94499999999,36,3,0.23076923076923078,0.03352703744680523,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00458-S1,V0292,E0051,22766.13,1,10.033073108074607,0.9106452,0.08935479999999996,0,22,58,0,7,4,-0.2362995962302684,1.0322130610523834,2158,13,73857.25769230768,8,0,1694,40,53114.94499999999,36,3,0.23076923076923078,0.03352703744680523,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00458-S2,V0292,E0051,24348.28,1,10.100257559285069,0.9739312,0.026068800000000048,0,19,58,0,7,4,-0.19325564978735774,1.1039475145824311,2161,13,73857.25769230768,8,0,1694,40,53114.94499999999,36,3,0.23076923076923078,0.03352703744680523,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00872-S0,V0058,E0050,23302.97,1,10.056379011305795,0.9321188,0.06788119999999995,0,39,26,0,1,1,-0.7184755931289128,0.20691159124168737,2913,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00872-S1,V0058,E0050,22287.85,2,10.011841832406528,0.8915139999999999,0.10848600000000005,0,32,26,0,1,1,-0.7223443609131224,0.19789814383557294,2920,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.06578186330574465,0.0930296032451571,0.09756795742972076,1,1,0,0,0,0,0,0,0,0,0,1,0.02631578947368421,0.02631578947368421,0.011111111111111112,0.0,0.0,0.0
T00872-S2,V0058,E0050,22397.38,1,10.016743913799239,0.8958952,0.10410479999999996,0,35,26,0,1,1,-0.7219269263877417,0.19887068195361982,2917,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00872-S3,V0058,E0050,21710.84,2,9.98561301285074,0.8684336,0.1315664,0,33,26,0,1,1,-0.7245434287072421,0.192774760109706,2919,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.06984972410640741,0.0987824271593002,0.10391491070819914,1,1,0,0,0,0,0,0,0,0,0,1,0.11904761904761904,0.11904761904761904,0.05555555555555555,0.0,0.0,0.0
T00872-S4,V0058,E0050,22636.55,1,10.02736531091369,0.905462,0.09453800000000002,0,35,26,0,1,1,-0.7210154152452666,0.20099431878091154,2917,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00872-S5,V0058,E0050,23527.08,1,10.065949880432063,0.9410832000000001,0.05891679999999993,0,38,26,0,1,1,-0.7176214778044988,0.20890150740744542,2914,17,81609.14352941175,12,0,2213,56,54790.61928571429,42,6,0.35294117647058826,0.04427982634201447,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00832-S0,V0204,E0024,21852.4,2,9.992111794825638,0.8740960000000001,0.12590399999999993,0,27,15,0,2,6,-0.606645739786679,0.45741466228713196,3120,13,66168.11923076924,11,0,2623,68,52800.416470588236,56,2,0.15384615384615385,0.012526249235912891,0.0765989485597383,0.10832727191670095,0.11453066940015727,1,1,0,0,0,0,0,0,0,0,0,1,0.030303030303030304,0.030303030303030304,0.015384615384615385,0.0,0.0,0.0
T00832-S1,V0204,E0024,23122.2,1,10.048591721513267,0.924888,0.07511199999999997,0,27,15,0,2,6,-0.5910291292471285,0.4839941289897458,3120,13,66168.11923076924,11,0,2623,68,52800.416470588236,56,2,0.15384615384615385,0.012526249235912891,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00036-S0,V0108,E0008,22420.67,1,10.017783180917247,0.8968267999999999,0.10317320000000008,0,38,53,0,9,5,-0.09265176447292563,1.3028092655908254,1173,20,34984.655,15,0,1111,65,36468.550461538456,53,3,0.15,0.0287316897343683,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T00036-S1,V0108,E0008,23174.21,2,10.050838451881674,0.9269683999999999,0.07303160000000003,0,29,53,0,9,5,-0.060992276390387276,1.3465955973103196,1182,20,34984.655,15,0,1111,65,36468.550461538456,53,3,0.15,0.0287316897343683,0.09030452850642559,0.12770988895749477,0.13642104736256386,1,1,0,0,0,0,0,0,0,0,0,1,0.02,0.02,0.008547008547008548,0.0,0.0,0.0
